Id,Date,Topic,Text,Rank,Reasoning
1666198,2020-12-22,התיישבות,אני כבר מסיימת. – – חוק קריטי וחשוב – –,10,
1666204,2020-12-22,התיישבות,"אני מסיימת, עוד משפט. רק אם נרכיב ממשלה של המחנה הלאומי בלבד ויהיה לנו רוב של 61, נוכל לקדם את זה בכנסת הבאה.",10,
1667301,2021-01-25,התיישבות,– – ויצביע בראש מורם למחנה הלאומי. בראש מורם.,10,
1670577,2021-04-26,התיישבות,"אדוני היושב-ראש, כנסת נכבדה, חז""ל היו נוהגים לומר: המביא דברים בשם אומרם כאילו הביא גאולה לעולם. אז הפעם אני רוצה לצטט במדויק, אחד לאחד, את חבר הכנסת והשר לשעבר נפתלי בנט, יושב-ראש מפלגת ימינה, באלו המילים בדיוק – ציטוט, אגב, מלפני פחות מחודשיים בסך הכול: לעולם ובשום תנאי לא אתן את ידי להקמת ממשלה בראשות לפיד בשום דרך. לא פועל נגד הערכים שלי. עבאס הוא איש התנועה האסלאמית. לא אתן ללפיד וליברמן. רק ממשלת ימין. לא מקים ממשלת שמאל. לא אמכור את העקרונות שלי בחיים. תעודת הביטוח של הימין זה אני. מה שאני מבטיח אני מקיים. ברשותך, אדוני היושב-ראש, למרות שמדובר בדברים מאוד נחרצים וחד-משמעיים, שלא ניתנים לפרשנות, אני רוצה לחזור במהירות שוב על הדברים, כדי שלא יהיה ספק לאף אחד כאן, ולמי שצופה ומאזין: לעולם ובשום תנאי לא אתן את ידי להקמת ממשלה בראשות לפיד בשום דרך. לא פועל נגד הערכים שלי. עבאס הוא איש התנועה האסלאמית. לא אתן ללפיד וליברמן. רק ממשלת ימין. לא מקים ממשלת שמאל. לא אמכור את העקרונות שלי בחיים. תעודת הביטוח של הימין זה אני. מה שאני מבטיח אני מקיים.",10,
1670578,2021-04-26,התיישבות,"אני חייבת לומר לכם, חברים, שהרבה מאוד זמן, אם בכלל, לא ראיתי ולא נתקלתי בהפרת הבטחת בחירות כל כך בוטה וגסה. זה באמת מה שנקרא – אבל באמת – שוחד, מרמה והפרת אמונים, למי שתהה. זה לא רק העניין שמר נפתלי בנט הגיע לאולפן הפתוח של העיתונאי בועז גולן בערוץ 20 כדי לחתום על אותה התחייבות רק יומיים לפני הבחירות – שאגב, מזל שהוזמן לשם, כן? כך שלפחות יש לעם ישראל הוכחה מי באמת מייצג את הימין ומי לא – אלא בעיקר הנזק העצום שיכול להיגרם למדינת ישראל, למה שהוא טוען שחשוב לו, ארץ ישראל השלמה. איזה נזק? ישאלו תמימי דעת למיניהם. נזק בביטחון, קודם כול, במיוחד כשאתה נשען על מפלגה כמו מרצ, שקוראת להעמיד את חיילי צבא ההגנה לישראל לדין בהאג – מעשה חתרני ופשוט בלתי נתפס. אז איך אתה, נפתלי בנט, שנלחמת בסיירת, מוכן לקבל את זה? מה, הכול כשר וחוקי כדי להיות ראש ממשלה, עלה תאנה? על הנזק העצום לתיקונים הקריטיים במערכת המשפט, שעבורם ולמענם כל המחנה הלאומי עוצר את נשימתו כבר דיברנו. אתה ושותפתך אילת שקד יכולים לשכוח מקידום רפורמות במערכת המשפט, מפסקת ההתגברות, שאותה הצבתם בראש המצע שלכם בבחירות – שיש לה, אגב, סוף כל סוף רוב בכנסת הזאת, רוב אמיתי לימין, ובעיקר – –",1,
1672527,2021-05-24,התיישבות,"אדוני יושב-ראש הכנסת, כנסת נכבדה, בית הכנסת האקווריום, בית הכנסת ישועת השם, בית הכנסת דוסא, בית הכנסת שערי עלייה, בית הכנסת אביר יעקב, בית הכנסת בית אליהו, בית הכנסת שערי שמיים, בית הכנסת מכינת מעוז. למי שתהה מה המשותף לכל אותם בתי הכנסת, זה עובדה אחת עצובה ובלתי נתפסת: כולם נשרפו בשבוע החולף על ידי פורעים, באכזריות אין קץ. כאן, במדינת ישראל, נשרפים בתי כנסת כאילו היינו בליל הבדולח באירופה או בימי הפרהוד בעיראק, שמהם אימי ברחה כשהגיעה לארץ ישראל. אני לא רוצה לדבר על בני הבלייעל שביצעו את המעשים האלה; אני מאוד מקווה שהם יירקבו בכלא לשנים ארוכות ולא יראו אור יום. אני כן רוצה לדבר על המנהיגות הערבית בימים אלו, במיוחד על אלו שמתיימרים לייצג אותם כאן בכנסת ישראל, בדמות סיעת הרשימה המשותפת; אלו שהתקשורת הישראלית ומחנה השמאל הקיצוני אוהבים להלל ולכנות ""הקול השפוי"". הם מוזמנים לאולפנים, מדברים במתק שפתיים על דו-קיום ואחווה גדולה בין העמים, אבל מתחת, מתחת לפני השטח, מצטיירת תמונה מעוותת, גסה, מכוערת ואחרת לגמרי. אמרתי ""מתחת לפני השטח"", אז ליתר דיוק, שיטוט קצר בד""ר גוגל מגלה ציטוטים שלהם שכל בית משפט – אבל כל בית משפט – במדינה מתוקנת, שפויה ודמוקרטית היה כבר מזמן פוסל אותם מלהתמודד לכל פרלמנט. אדוני היושב-ראש, אני מרגישה סוג של הרגשה מיוחדת כשאני נואמת את הנאום הזה דווקא לידך, ואני רוצה להסיר בהזדמנות הזאת את המסכות מעל תומכי הטרור שנמצאים פה בינינו. אז תקשיבו: ההתנגדות לכיבוש אפשרית ומותרת, והיא אחת הזכויות של עמים הנתונים תחת כיבוש, כפי שחיזבאללה פעל וניצח. המתיישבים היהודים בחברון הם גידול סרטני. עיסאווי פריג'.",1,
1672528,2021-05-24,התיישבות,"אין דבר יותר נעלה מהשהיד – אתה מסכים עם זה, עיסאווי, נכון? משת""פ של טרור, אתה מסכים עם זה. אנחנו בעלי הארץ הזאת. השהיד הוא פורץ דרך, מסרטט בדמו את הדרך לחירות ושחרור.",10,
1672533,2021-05-24,התיישבות,הריח השרוף שלו יזכיר לנו כל הזמן כמה זכות אבותינו חזקה על הארץ הזאת.,9,
1672535,2021-05-24,התיישבות,"ככל שתנסו לפגוע בנו יותר, רק נצמח ונתחזק. תראו את הספר הקדוש הזה. אם לכם היו שורפים קוראן, הייתם שורפים את הארץ.",10,
1672542,2021-05-24,התיישבות,"– – עם בתי הכנסת שנשקם במהרה, ונבנה עוד רבים.",8,
1672549,2021-05-24,התיישבות,"מחבלים. בתי הכנסת ייבנו במהרה, עוד 100 ייבנו, על אפכם וחמתכם.",10,
1672551,2021-05-24,התיישבות,בעזה הייתם – – – היו תולים את כולכם.,1,
1678971,2021-06-28,התיישבות,"אבל אנחנו נמשיך להילחם עד שנפיל אתכם, בעזרת השם.",1,
1681843,2021-06-30,התיישבות,"– – וזה השנאה לנתניהו. אני מסיימת. נשים נאנסות ואתן, מרב ותמר, שותקות. מתנחלים, כפי שאתם מכנים אותם, מגיעים להסדר, ואתם שותקים בשמאל.",3,
1685352,2021-07-05,התיישבות,"אדוני היושב-ראש, חבריי חברי הכנסת, פעם שמעתי את אילת שקד דוברת אמת. זה אולי קצת נראה תלוש ולא אמין עכשיו, אבל אני מבטיחה לכם, לכל מי שצופה בי – באמת, פעם אני, אישית, שמעתי אותה דוברת אמת. קצת לפני שהיא עמדה פה כאחרונת הדוברים של רע""מ והשמאל הקיצוני ודיברה בכזאת הומניות ורגש כלפי אותם אנשים שחשוב לה לאזרח, באמת, במקרים פרטניים – מעולם לא ראיתי אותה באמת בכל כך הרבה רגש – קצת לפני כל הדברים האלה אילת שקד הייתה איתי בדרום תל אביב, פגשה זקנות שאנסו אותן, פגשה קורבנות רצח, פגשה אנשים שחיים עם מקלטים שנכבשו על ידי מסתננים ואין להם חיים, פגשה ניצולי שואה שאיבדו את מעט השפיות בחיים שנשארו להם. היא הסתכלה לי בעיניים ואמרה לי: כל עוד אני אהיה חברת כנסת, ואם יום אחד אני אהיה יותר מזה, אני אפעל לשמור על מדינת ישראל כמדינה יהודית. זוכרים, עוד כשהיא הייתה בישראל שלי כמה דברים היא הייתה אומרת: שום דבר לא שווה למכור בשבילו את מדינת ישראל, הייתה אומרת אילת שקד. אני עוקבת אחריה שנים רבות, עוד לפני שהייתי חברת כנסת. פסקת ההתגברות הייתה חשובה לה, ולמרות זאת, כשבזמן אמת היא קיבלה את חוק-יסוד: ההגירה, היא לא רצתה לקדם אותו ממניעים של קרדיט, ממניעים פוליטיים צרים וקרים. אין לה זכות אפילו לדבר על התקופה של שר הפנים הרב אריה מכלוף דרעי כשהיא עושה בושה לתפקיד שהיא עוד לא 24 שעות נמצאת בו. אילת שקד, נפתלי בנט, גדעון סער, זאב אלקין, שרן השכל, מכרתם את נשמתכם – אני לא אגיד למי. מכרתם את נשמת ארץ ישראל. אני מסתכלת פה על הצעירים שיושבים למעלה, שבאו לראות את המליאה בערב שכזה. אני מסתכלת עליכם כל הזמן, כשראיתם את כל הבלגן פה. אני רוצה להסתכל לכם בעיניים ולהגיד לכם: כך לא נראה המחנה הלאומי, כך לא נראה ימין אמיתי. זה לא מה שזה. אתם עושים לי לב – אני מחזירה לכם. אני מבטיחה לכם שאידיאולוגים וערכיים אמיתיים ימשיכו להילחם על מדינת ישראל. זה לא ייראה כך. אילת שקד היא לא ימין אמיתי – היא זיוף, היא שקר. עידית סילמן היא לא ימין אמיתי – היא זיוף, היא שקר. נפתלי בנט הוא אולי ראש ממשלה חוקי, אבל לא לגיטימי, ובטח שלא ימין – הוא שקר. אני מבטיחה לכם, מטעם כל סיעות האופוזיציה: נמשיך להילחם, בעזרת השם, כדי שיהיה פה מחנה לאומי. לא עברנו אלפיים שנות גלות בשביל שימכרו את המדינה שלכם, של הילדים שלכם ושל הנכדים שלכם, בעזרת השם, בשביל נזיד עדשים של אילת שקד השקרנית.",1,
1688029,2021-07-12,התיישבות,"אולי מכרת את הנגב, אולי מכרת גם את המים של מדינת ישראל. אבל אתה יודע מה מכרת? מכרת את נשמתך, מכרת את הנשמה שלך, את הערכים שלך, את התורה שאתה טוען שאתה מאמין בה.",1,
1690236,2021-07-14,התיישבות,"אני חוזרת ומדגישה, במיוחד בשבילך, כסיף: הצעת הקואליציה להארכת המועד של הוראת השעה בנוגע לחוק האזרחות לא מספקת כדי לשמור על ישראל כמדינה יהודית. אילת שקד, נפתלי בנט, גדעון סער, אלקין, היא לא מספקת, אז אל תטעו את הציבור. הקואליציה ביקשה את הארכת המועד של הוראת השעה בנוגע לחוק האזרחות – –",3,
1690238,2021-07-14,התיישבות,"– – כי את חוק-יסוד: ההגירה, סמי, את חוק-יסוד: ההגירה לישראל, שהגשתי – –",10,
1690239,2021-07-14,התיישבות,"– – הם רוצים לחוקק בכל מקרה, גם אם תעבור הוראת השעה של חוק האזרחות, משתי סיבות: הראשונה – חוק-יסוד: ההגירה לישראל הוא המתווה היחיד לשמר רוב יהודי מוצק במדינת ישראל – –",10,
1690240,2021-07-14,התיישבות,"אני לא שומעת אותך. צריך לשמור על המדינה היהודית היחידה שיש לנו בעולם, סמי אבו שחאדה, על ידי רוב יהודי. רוב יהודי.",10,
1690253,2021-07-14,התיישבות,"הם לא חיות ולא ברברים. במדינה של מאות מיליונים זה חוקתי, אבל פה, במדינה מאוימת, מוקפת אויבים, של כמה מיליונים בודדים, זה לא חוקתי? יש שם אין-סוף שטחים, ולנו יש קופסת גפרורים. להם תהיה מדיניות הגירה ולנו לא? למי זה נשמע נורמלי? אני אמשיך את דברי אחר כך.",3,"The speaker expresses a critical view of the current immigration policies and the perceived inequity regarding settlement, indicating a moderate opposition to the settlement policies."
