Id,Date,Topic,Text,Rank,Reasoning
1520267,2017-01-30,תחבורה_ציבורית_בשבת,"מה אמרתי? אה, תעודת חוגר. תודה רבה, חבר הכנסת כבל. באמת הצעה פשוטה וטובה. כמו שאמרתי, היא בקונסנזוס, שום ויכוח, שום מחלוקת. ולכן אבקש מכם להצביע בעדה בקריאה ראשונה, ואחר כך, בעזרת השם, נקדם אותה מהר מאוד. חבר הכנסת סלומינסקי, יושב-ראש ועדת החוקה, יקדם אותה לקריאה שנייה ושלישית. אני רוצה לנצל ממש בקצרה – אני מניח שהפעם קצת פחות בקונסנזוס, כנראה, מה שאני הולך להגיד עכשיו, אני מקווה שזה לא יקלקל – אבל היה כאן דיון בתחילת סדר-היום על החזרת הסמכות לאשר או שלא לאשר את חוק העזר העירוני לתל-אביב מן הממשלה אל שר הפנים. זו סוגיה ידועה וכאובה שנמצאת בוויכוח כאן, בבית הזה, כפי שהיא נמצאת בוויכוח בחברה הישראלית, על צביונה וזהותה של השבת, כחלק מן הדיאלוג שאנחנו מנהלים על זהותה וצביונה של מדינת ישראל כמדינה יהודית. והקפדתי לומר דיאלוג שמתקיים בחברה הישראלית ומתקיים כאן גם בבית הזה, כי אני חושב שאחת הבעיות, או מי שיצר לנו את הבעיה בהקשר הזה, זה שוב בית-המשפט העליון. אנחנו חברה מורכבת. וכשם שפרצופיהם שונים, אדוני היושב-ראש, כך גם דעותיהם.",3,"The speaker acknowledges the controversy surrounding public transportation on Shabbat but does not express strong opposition, indicating a moderate stance."
1558338,2017-11-29,תחבורה_ציבורית_בשבת,"אנחנו עוברים, בעזרת השם, לסעיף הבא שעל סדר-היום – הצעת חוק שעות עבודה ומנוחה (תיקון – התחשבות במסורת ישראל), התשע""ח–2017, של חבר הכנסת משה גפני וקבוצת חברי הכנסת. חבר הכנסת הרב גפני יציג את הצעתו. מה אתה רוצה?",3,
1700776,2021-08-03,תחבורה_ציבורית_בשבת,"חבריי חברי הכנסת, אני מבקש בנאום הזה להזהיר. אני מבקש בנאום הזה להזהיר את מי שעדיין הולכים שולל אחרי נפתלי בנט, אילת שקד ושותפיהם; את אלו שעדיין מגדירים את עצמם ימין או ציבור דתי ועוד קונים את ההונאות ואת השקרים בתמימות, בחוסר ידע; אלה שמתנגדים לממשלה שהורתה בחטא, לידתה בחטא וקיומה בחטא, אבל אומרים: תראו, אחרי שהיא קמה, בואו ניתן לה צ'אנס, נשתף איתה פעולה. נפתלי בנט חצה את הרוביקון. נפתלי בנט מבין מצוין שאין לו עתיד בימין. הוא יחפש לעצמו בסיס מצביעים אחר ולא יעצור באדום. איפה שהוא יזהה את בסיס המצביעים הזה – לשם הוא ילך. דיברתי כאן בעבר על הדיסוננס הקוגניטיבי של בנט, אותה תכונה אנושית-פסיכולוגית שלא מאפשרת לאדם לחיות עם פער בין המעשים שלו לאמונות שלו. עכשיו, אצל אנשים ערכיים הצורך להימנע מהדיסוננס הזה בדרך כלל מביא את המעשים להתיישר עם ההשקפות הערכיות, עם האידיאולוגיה – יש לנו אמונות, יש לנו ערכים, יש לנו אידיאולוגיה, ואנחנו מאוד משתדלים שהמעשים יתאימו לתפיסת העולם. מי שמהפך את היוצרות והמעשים מובילים אותו, השאיפות הפוליטיות הבלתי-נשלטות לכוח, לשלטון, להיות ראש ממשלה עם שישה מנדטים – מה שהביא אותו לממשלת שמאל עם גורמי שמאל קיצוני ואנטי-ציוני בחלקו, ואני, כמובן, נזהר מלבצע הכללות; עם תומכי טרור אנטי-ציונים – מי שהלך אחרי המעשים – האמת היא שהדיסוננס הקוגניטיבי הזה נמצא כבר בספר החינוך וברמב""ם: אחרי המעשים יימשכו הלבבות – בנט לא יכול לישון בלילה עם פער בלתי נסבל בין המעשים הנוכחיים שלו בממשלה, ותכף אפרוט אותם, לבין האמונות שלו, והתוצאה היא שהאמונות משתנות, האידיאולוגיה משתנה, תפיסת העולם ותפיסת הטוב משתנה, וזה הדבר המסוכן. נפתלי בנט עמד כאן אתמול על הדוכן בנאום שהוכיח למי שעוד צריך היה להוכיח שהוא אימץ לחלוטין קודם כול את השפה, את השיח, את הנרטיבים השקריים של מחנה השמאל, שעד אתמול ייחס לו את אותה טרמינולוגיה. כמה מהר הוא מיישר קו עם ההסתה: הימין, הימין משסה ומפלג ומלא שנאה, והשמאל, כמובן, הוא אחדותי בכל מהותו ונימי נפשו. כמה נמוך אפשר לרדת כדי לבוז ככה למחנה ולשותפים שעד אתמול היו בשר מבשרך והיית אתה בשר מבשרם. כמה מהר אתה בז להם וסונט בהם, כמה מהר אתה מאמץ את השפה ואת הטרמינולוגיה לא של השמאל, של מטורללי השמאל: בלפור, הקריים מיניסטר – הביטויים שהם השתמשו על המחנה שעד אתמול היית בשר מבשרו. עכשיו תשימו לב לתהליך שנפתלי בנט עובר בכל כך מעט זמן. בנט הרי בנה את ההצדקה להפניית העורף למחנה הלאומי, לבגידה בו, לחבירה אל המחנה הנגדי, הוא בנה את ההצדקה לזה בסלוגן הזה, בסיסמה הזאת של: שמים הכול בצד, מתעסקים אך ורק בקורונה ובכלכלה, ולא עוסקים – שני הצדדים, כמטפורה, כמובן, יניחו את נשקם, ולא נתעסק בסוגיות ששנויות במחלוקת, נתעסק ב-80% המכנה המשותף, אותה סיסמה נבובה. כבר לפני הבחירות הזהרנו ואמרנו: אין דבר כזה. אין דבר כזה עובדתית, כי המציאות מזמנת לנו דילמות שאנחנו צריכים לקבל בהן הכרעות ערכיות; אין דבר כזה כי אף אחד בצד השני לא שוקט על שמריו ולא מרים ידיים ולא מרפה מלנסות לקדם את האג'נדות שלו, שלא פעם הן אג'נדות מסוכנות, של מדינת כל אזרחיה, חילונית, פרוגרסיבית. השמאל ממשיך לחתור לקדם את ערכיו, מערכת המשפט ממשיכה לקדם את ערכיה – לפגוע בדמוקרטיה, לפגוע בערכים היהודיים, הציוניים, הלאומיים, של מדינת ישראל; ארגוני השמאל, הקהילה הבין-לאומית, מערכת הלחצים העולמית. יש נושאים שאם תרצה או לא תרצה חונים לפתחך, חוקים שאתה צריך להעביר, תקציב שאתה צריך להעביר, ותקציב הוא אחד מהאירועים הערכיים ביותר, ואי-אפשר לדלג על זה. תמיד אין כסף להכול – תיאוריות השמיכה הקצרה – וצריך לבחור, צריך לתעדף במה משקיעים. מתעדפים ערכים. תקציב משקף את סולם העדיפויות של החברה. אמרנו שאין דבר כזה לשים הכול בצד, מכיוון שבנט לא יכול לשלוט בזה, מכיוון שאולי יש לו זכות וטו על חוקים שיכולים לבוא לכאן, אבל כל שר במשרדו הוא מלך והוא יכול לעשות מה שהוא רוצה. אז מרב מיכאלי, בחוק ההסדרים עכשיו, מקדמת את החוק שיאפשר לרשויות המקומיות להפעיל תחבורה ציבורית בשבת, בניגוד לסטטוס קוו שהיה מקובל כאן; שר הבריאות ניצן הורוביץ הולך לתת ביטוח בריאות ממלכתי לעשרות אלפי מסתננים, מהגרי עבודה, שפוגעים בשכונות, אבל פוגעים ברוב היהודי הדמוגרפי של מדינת ישראל; שר הבריאות, שמבקר היום, בשיא התפרצות המגפה, בבית החולים שיבא, לא חושב בכלל להיכנס, לעשות קפיצה למחלקת הקורונה ולראות מה קורה שם. הוא מתעסק עכשיו בקיצור תורים לניתוחים לשינוי מין – זה מה שמעסיק את האיש הזה. הבטחתם לנו ממשלת שינוי? קיבלנו ממשלת שינוי מין. בזה הם מתעסקים. זה צריך להיות בסל הבריאות וצריך לתקציב את זה וצריך לוודא קיצור תורים. הבטחתם לשים נושאים שנויים במחלוקת בצד, אז יש עכשיו 40 מיליון שקל לפעילות של הרפורמים כאן, במדינת ישראל. פתאום משרד התפוצות – אני מחכה לרגע שהיועץ המשפטי לממשלה ירים איזה יד ויגיד: חבר'ה, סליחה, זה משרד התפוצות; לא שאני חושב שליועץ, כמובן, יש זכות וטו. אז 35 קהילות של רפורמים בארץ – 40 מיליון שקל – –",1,
1427292,2015-07-29,תחבורה_ציבורית_בשבת,מי בעד? מי נגד? הצבעה מס' 19 בעד ההסתייגות – 82 נגד – אין נמנעים – אין ההסתייגות של שר התחבורה והבטיחות בדרכים ישראל כץ וחבר הכנסת דוד ביטן לסעיף 3 נתקבלה.,3,
1543877,2017-07-05,תחבורה_ציבורית_בשבת,"טוב, מי אמור להשיב לנו? ישיב על ההצעה בשם הממשלה שר התחבורה ישראל כץ. לא, אז לא חייבים להצמיד. נצביע על ההצעה הזאת, ואם אחמד לא – אז לא חייבים להצמיד.",5,
1617331,2019-11-19,תחבורה_ציבורית_בשבת,"אנחנו עושים את זה. חברת נתיבי איילון מובילה עכשיו את המיזם הזה של האופנידן. אנחנו הולכים עכשיו ביישובי העוטף, בכבישים חדשים – לשים שבילי אופניים. נכנסים לזה חזק ומשקיעים בזה. זה נכון, איפה שיש שיתוף פעולה יותר טוב עם הרשויות זה הולך מהר יותר. אגב, זה נכון גם בנתיב המהיר לעיר. יש לנו שיתוף פעולה מצוין עם ראש עיריית הרצליה, אז יש שם כבר רחוב תחבורה ציבורה ציבורית ראשון באזור גוש דן שלוקח אותך היום ברבע שעה מהרצליה לתל אביב בלי לעמוד רבע דקה בפקק. איפה שיש שיתוף פעולה, זה קורה מהר; איפה שיש פחות שיתוף פעולה זה קורה יותר לאט. כמו שאמרתי קודם, אנחנו נצטרך לקחת יותר סמכויות בעניין הזה, כדי שאפשר יהיה לקדם את זה. הרי גם בשבילי אופניים, ועוד יותר מזה במרכיבים של העדפת תחבורה ציבורית, הקישוריות היא אלמנט מאוד מאוד משמעותי. אם אנחנו נפרוש רשת שלמה אבל עיר אחת פה ועיר אחת פה ורחוב אחד פה ורחוב אחד פה יתקעו לנו את זה, אז עשינו חצי עבודה, ואולי אפילו פחות מזה. אנחנו נצטרך לראות איך אנחנו מתגברים גם על הפלונטר הזה.",5,
1618752,2019-12-04,תחבורה_ציבורית_בשבת,"רק לחבר הכנסת גינזבורג. חבר הכנסת גינזבורג, תראה, שוחחנו על זה, זאת סוגיה בהחלט כבדה. ראשית, העובדה היא שאין מה לקבל החלטה, הקו הזה ייפתח רק בפברואר, כיוון שאז אנחנו מקבלים קרונות ומערכים חדשים של הרכבת, ואז יהיו לנו כלים – – –",5,
1618754,2019-12-04,תחבורה_ציבורית_בשבת,"בדיוק, או לעשות חלק וחלק. את ההחלטה נקבל, בעזרת השם, עד סוף השנה, והשיקול המרכזי הוא מקסימום מרוויחים, מינימום מפסידים. הרי זה סוג של שמיכה קצרה: אם אנחנו ניקח את הרכבת כמו שתושבי רעננה רוצים, אז תושבי ראש העין ובני ברק-קריית אריה, ובקיצור כל מי שעולה על הקו, אפילו כפר סבא, יעשו סיבוב יותר גדול, או שהתדירות שלהם תרד בחצי. אנחנו נצטרך לקחת את כל הנפח – – –",5,
1618755,2019-12-04,תחבורה_ציבורית_בשבת,"לא, אין דבר כזה, יש מסילה. אני לא יכול לעשות כאן סיבוב בין שני הכיוונים. בוא, איתן, הרי בסוף הקו הזה – תראה, רכבת העמק, לדוגמה, היא בועה בפני עצמה, היא לא מחוברת לרשת המרכזית שלנו. אז תיאורטית אני יכול להסיע עליה איך שאני רוצה, במנותק. הייתה עכשיו מחשבה שנמשיך שם את הרכבת טיפה על הקו עד בנימינה ונחסוך להם גם העברה של תחנה אחת. הבעיה היא שברגע שאתה מכניס את הרכבת לתוך הרשת הכללית, אתה מתחיל עכשיו – כמו בשדה התעופה, אתה צריך ""סלוטים"". אתה צריך זמן ויכולת להכניס את הרכבת על המסילה ואתה מאוד מגביל את הגמישות. אז גם כאן, אם מסילת החוף הייתה עצמאית, יכולתי לסובב אותה איך שהיא רוצה, אבל היא הרי עולה על הרשת הכללית של מסילת החוף. לכן, אני לא יכול לעשות מה שאני רוצה. או שיהיו שני סיבובים בשעה ככה ושני סיבובים בשעה ככה. אבל שוב, אז אני אצטרך לקחת את כל העומס שיש לי היום על הקו, מראש העין צפון לקריית אריה ובני ברק, כל מי שנמצא על הקו, שגם היום – ואתה יודע את זה מצוין – ממלא את הרכבת הזאת חבל על הזמן; אני צריך לדחוס את כל קיבולת הנוסעים שהיום יש לי בארבע רכבות בשעה לשתי רכבות בשעה, שברור שזה לא ייתן מענה. מצד שני, אם אני אמשיך רק ככה, אז אני פוגע בתושבי רעננה. לכן הרכבת עושה עכשיו – והיתרון הגדול הוא שלפחות ביחס לנוסעים יש לנו 100% מידע. אנחנו יודעים, עם הכרטוס, כמה אנשים עולים בכל תחנה ויורדים בכל תחנה וגם אילו אנשים עלו; אין פה בעיית פרטיות, אני לא יודע מי הבן אדם, אבל אני יודע על כל כרטיס – באיזו תחנה הוא עלה ובאיזו תחנה הוא ירד. אנחנו בודקים, כי את זה אנחנו עוד לא יודעים, מה יהיה ברעננה. אנחנו מנסים בסקר לבדוק, לנבא, זה הנתון היחיד שאני צריך לייצר אותו בסקר, אין לי אותו במדע מדויק. ואז אנחנו נקבל את ההחלטה, אני אומר לך, על בסיס שיקול אחד בלבד: מקסימום מרוויחים, מינימום מפסידים. אני מקווה לסיים את זה עד סוף השנה.",3,
1620302,2019-12-18,תחבורה_ציבורית_בשבת,"טוב, חברים, קודם כול תודה – ואני אומר את זה עכשיו באמת – תודה על ההתעניינות והאכפתיות. היו ימים שזה לא היה מעניין אף אחד – שהאוטובוסים ישבתו ושהמוניות ישבתו. בעיניי, שוב, ההבנה שמחלחלת אצל כולנו לאפקט העצום של משבר התחבורה בכלל, ובתוכו של התחבורה הציבורית – לי נותנת הרבה כוח. אני אתחיל רגע, פשוט, על ראשון ראשון, מבית שמש. איפה אורי? יצא, חבר הכנסת מקלב?",5,The speech acknowledges the importance of public transportation issues but does not explicitly support or oppose public transportation on Shabbat.
1620307,2019-12-18,תחבורה_ציבורית_בשבת,"בסדר, אני מאוד מקווה שנצליח לעמוד בזה. שוב, עומר, 16 האוטובוסים – החבילה הראשונה כבר סוכמה – חמישה ייכנסו עכשיו, 11 שם. יש עוד טיפה – נדייק, בדיוק איזה קווים. את יודעת, זו שמיכה קצרה, כל אחד מושך לשכונה אחרת.",5,
1620789,2020-02-17,תחבורה_ציבורית_בשבת,"ככה? אנחנו בעיצומה של סדרת דיונים מקצועיים במשרד על כל סוגיית מוניות השירות. אני אומר כאן באחריות: המודל שנקבע ב-2012, ומאז דוחים את כניסתו לתוקף שוב ושוב ושוב, פשוט נכשל. המכרזים נבנו לא נכון. תחרות היא אמצעי, היא לא מטרה. נוצר מצב שבו אנשים לא ניגשים למכרז; מי שניגש מפסיד מהר מאוד את המכנסיים וחוזר בו. ואנחנו בוחנים כרגע איך, או מה המודל הנכון שבאמצעותו צריך להפעיל את הענף הזה שנקרא מוניות שירות – כמובן, בראש ובראשונה מתוך מבט כולל, שמסתכל על כל אמצעי התחבורה הציבורית שיש לנו: הקלים והכבדים, והגמישים יותר והגמישים פחות; לזהות בדיוק את הנישה שבתוכה יש הצדקת קיום למוניות השירות ולהגדיר אותה בצורה נכונה, שתהיה טובה לאזרחים אבל גם תהיה בת-קיימא. אז אני מעריך – אנחנו כרגע מצביעים על הארכת התוקף בשנה של הוראות המעבר במודל הקודם, אבל אני אומר לכם באחריות: אנחנו יודעים לומר בוודאות שהוא נכשל.",5,
1620813,2020-02-17,תחבורה_ציבורית_בשבת,אני במשרד התחבורה עושה בשבילם פי עשרה ממה שאתם עושים.,1,
1620854,2020-02-17,תחבורה_ציבורית_בשבת,"אחמד, הרי אני בחצי שנה במשרד התחבורה דאגתי לציבור שלך – –",5,
1561949,2017-12-13,תחבורה_ציבורית_בשבת,"אדוני היושב-ראש, אדוני סגן השר, עיריות שונות מפנות בשבת אשפה, מקרצפות כבישים, מפעילות הסעות למקומות בילוי ולים ורושמות דוחות חניה. רצוני לשאול: 1. האם הדבר חוקי? 2. מה נעשה למיגור התופעה? 3. מה מעשיך – כמובן זה נשאל לשר – למניעת תת-אכיפה ברשויות בחוקי עזר לפתיחת עסקים וסגירתם? תודה.",3,
1561953,2017-12-13,תחבורה_ציבורית_בשבת,"אדוני סגן השר, אני, במחילה, מתקשה לקבל את התשובה. בסוף משרד הפנים אחראי על הרשויות המקומיות, ולא כאדם פרטי שעובר על החוק – שאז אכיפת החוק כנגדו מסורה לגורמי האכיפה; אם זה בתחום הפלילי, זאת משטרת ישראל, ואם זה בתחום דיני העבודה, זה שר העבודה והרווחה – הרשויות המקומיות הן באחריות אדוני. אם רשות מקומית, ממלכתית, של מדינת ישראל שמתוקצבת על ידי המדינה, מפרה חוק ברגל גסה – ואני אתן פה ממש כמה דוגמאות קטנטנות: בתל אביב ובנהריה מפנים אשפה בשבת; אף אחד לא יכול לומר שזה חוסה תחת איזשהו היתר כללי, פיקוח נפש, גם לא משהו קריטי. הרצליה, רמת השרון, רעננה, כרמיאל, חולון – הרשויות המקומיות מתקציבן מפעילות הסעות לים לתושביהן בשבת. בהרצליה – אני לא יכול להראות תמונה בכנסת – אני מחזיק פה צילום של דוח חניה שניתן לאדם ירא שמיים בעיריית הרצליה. הוא בא להתארח אצל מישהו, חונה בכחול לבן בליל שבת, שעון קיץ, לפני כניסת שבת. חוזר במוצאי שבת, הוא מקבל דוח חנייה של עיריית הרצליה. כתוב בדוח: שבת. מה רוצים? שבן אדם דתי, בשבת, יזוז? זה בוודאי לא חוקי. אף אחד לא יכול לטעון שלתת דוחות חניה – אני עכשיו לא מדבר על מי שחונה באדום לבן, פיקוח נפש, מסכן את התנועה – הוא חונה בכחול לבן, רק לא שם, ומה לעשות, הוא לא צריך לשלם חניה בשבת כי הוא לא יכול הרי לשים מדחן לכל השבת כולה. אף אחד לא יכול לטעון שזה פיקוח נפש או שזה משהו קריטי שצריך לתת לו היתר. אדוני, אלה רשויות מקומיות. רשויות מקומיות הן באחריות משרד הפנים. אני כמובן שמח ששר העבודה והרווחה – לא במקרה, מהקדוש-ברוך-הוא – יושב כאן בדיון, ואני סמוך ובטוח שגם הוא ייתן דעתו לעניין, וככל שרשויות פועלות בצורה לא חוקית ולא הגיונית כזאת גם הוא יפעל. אני חושב שגם משרד הפנים צריך לפעול בעניין.",1,
